user_id,track_slug,subscription_date
260531,Spoken_eng_hindi,2021-07-11
260531,Arts_Sales,2021-07-12
261149,Spoken_eng_hindi,2021-07-11
261515,KTET,2021-07-11
262154,HCA_Kerala,2021-07-11
262154,spoken-english,2021-07-11
262154,kerala-psc,2021-07-11
262154,EEE,2021-07-11
262154,Eng_Inver_Coc,2021-07-25
262154,Kerala_AS,2021-07-25
262154,rrb,2021-07-11
262154,CO-BANK,2021-07-25
262173,EEE,2021-07-11
262932,Spoken_eng_hindi,2021-07-11
263307,kerala-psc,2021-07-11
264952,ssc,2021-07-11
265007,KPSC_Driver,2021-07-11
265007,Civil_Tech,2021-07-13
265033,spoken-english,2021-07-11
265188,Spoken_eng_hindi,2021-07-11
265860,BANK-INS,2021-07-11
265984,kerala-psc,2021-07-11
266342,Spoken_eng_hindi,2021-07-11
266985,BANK-INS,2021-07-11
267252,Spoken_eng_hindi,2021-07-11
267883,spoken-english,2021-07-12
267883,Anb_eng,2021-07-12
267883,SE_Junior,2021-07-12
267883,GATE-Electrical,2021-07-12
268182,Spoken_eng_hindi,2021-07-12
268248,Spoken_eng_hindi,2021-07-12
268343,ssc,2021-07-12
269402,spoken-english,2021-07-14
269402,Anb_eng,2021-07-12
269408,Group_2_2A,2021-07-12
269408,TNPSC,2021-07-12
270260,spoken-english,2021-07-12
270846,BANK-INS,2021-07-12
270898,karnataka-psc,2021-07-12
271316,spoken-english,2021-07-12
271316,Group_2_2A,2021-07-26
271316,Anb_eng,2021-07-12
271461,kerala-psc,2021-07-12
271566,spoken-english,2021-07-12
271953,HCA_Kerala,2021-07-12
272060,eng_car_success,2021-07-12
272060,spoken-english,2021-07-12
272521,Spoken_eng_hindi,2021-07-12
273193,Spoken_eng_hindi,2021-07-12
273814,Spoken_eng_hindi,2021-07-12
273948,ssc,2021-07-12
274156,BANK-INS,2021-07-12
274156,Public_Speaking,2021-07-12
274156,APPSC,2021-07-12
274202,Spoken_eng_hindi,2021-07-12
274229,Eng_With_Awal,2021-07-12
275658,spoken-english,2021-07-12
276009,GATE-Electrical,2021-07-17
276009,UPGOVT,2021-07-13
276080,Staff_Nurse,2021-07-13
276383,Eng_With_Awal,2021-07-13
276967,Group_2_2A,2021-07-13
277267,Spoken_eng_hindi,2021-07-13
277587,Eng_Inver_Coc,2021-07-13
277753,HCA_Kerala,2021-07-13
277753,K_HSA,2021-07-13
278101,Spoken_eng_hindi,2021-07-13
278101,GATE_Mechanical,2021-07-19
279996,spoken-english,2021-07-13
280112,UPGOVT,2021-07-13
280308,BANK-INS,2021-07-13
280308,TNPSC,2021-07-13
281945,BANK-INS,2021-07-13
282288,rrb,2021-07-13
282714,spoken-english,2021-07-13
282875,Spoken_eng_hindi,2021-07-13
282968,kerala-psc,2021-07-13
283356,PCB_Tech,2021-07-13
283356,HCA_Kerala,2021-07-13
283356,kerala-psc,2021-07-13
283356,Apti_ess,2021-07-13
283356,NET,2021-07-13
283356,CO-BANK,2021-07-13
283356,ssc,2021-07-13
284267,eng_car_success,2021-07-13
284306,spoken-english,2021-07-13
284306,GATE_Civil,2021-07-20
284306,Anb_eng,2021-07-13
284306,GATE-Electrical,2021-07-20
284334,Spoken_eng_hindi,2021-07-13
284458,spoken-english,2021-07-13
286841,EEE,2021-07-14
287333,spoken-english,2021-07-14
288116,kerala-psc,2021-07-14
288116,ssc,2021-07-14
288597,BANK-INS,2021-07-14
289058,kerala-psc,2021-07-14
290509,kerala-psc,2021-07-14
290661,HCA_Kerala,2021-07-19
290661,kerala-psc,2021-07-19
290661,K_HSA,2021-07-19
290661,KTET,2021-07-14
290801,rrb,2021-07-22
290801,Quant_Easy,2021-07-22
290801,ssc,2021-07-14
292152,Spoken_eng_hindi,2021-07-14
292188,BANK-INS,2021-07-25
292188,kerala-psc,2021-07-14
292188,GATE_Electronics,2021-07-25
292188,K_HSA,2021-07-25
292188,Kerala_AS,2021-07-25
292188,rrb,2021-07-25
292188,ssc,2021-07-27
292910,APPSC,2021-07-14
293195,Staff_Nurse,2021-07-14
294503,K_HSA,2021-07-15
294507,UPGOVT,2021-07-15
295603,kerala-psc,2021-07-15
295603,VIDEO-TEST,2021-07-29
295603,rrb,2021-07-15
296223,spoken-english,2021-07-15
296456,K_HSA,2021-07-15
296984,spoken-english,2021-07-15
296984,kerala-psc,2021-07-15
297189,UPGOVT,2021-07-15
297321,Spoken_eng_hindi,2021-07-15
297375,spoken-english,2021-07-26
297375,Anb_eng,2021-07-15
297375,SE_Junior,2021-07-15
297375,rrb,2021-07-15
297375,Apti_ess,2021-07-15
297377,spoken-english,2021-07-15
297614,Spoken_eng_hindi,2021-07-15
297836,Spoken_eng_hindi,2021-07-15
297871,spoken-english,2021-07-15
297888,spoken-english,2021-07-15
298006,spoken-english,2021-07-15
299037,CTET,2021-07-17
299037,Spoken_eng_hindi,2021-07-15
299540,rrb,2021-07-15
299833,spoken-english,2021-07-15
299833,kerala-psc,2021-07-15
299833,Eng_Inver_Coc,2021-07-22
299833,EC_Tech,2021-07-15
300032,spoken-english,2021-07-15
300047,HCA_Kerala,2021-07-15
300298,BANK-INS,2021-07-15
300298,Spoken_eng_hindi,2021-07-15
300298,Apti_ess,2021-07-15
300516,spoken-english,2021-07-15
301579,spoken-english,2021-07-16
302431,Anb_eng,2021-07-16
303253,spoken-english,2021-07-16
304011,Spoken_eng_hindi,2021-07-16
304891,Eng_Inver_Coc,2021-07-16
305626,HCA_Kerala,2021-07-16
305673,spoken-english,2021-07-16
306043,spoken-english,2021-07-16
306132,kerala-psc,2021-07-16
307158,spoken-english,2021-07-16
307351,Spoken_eng_hindi,2021-07-16
308882,Spoken_eng_hindi,2021-07-16
308949,Spoken_eng_hindi,2021-07-16
309625,Stock_mar,2021-07-17
309749,spoken-english,2021-07-17
309749,BANK-INS,2021-07-17
309749,Group_2_2A,2021-07-26
309749,TNPSC,2021-07-17
309749,Anb_eng,2021-07-17
309749,rrb,2021-07-17
309749,Apti_ess,2021-07-17
309749,ssc,2021-07-17
310779,kerala-psc,2021-07-20
310779,KTET,2021-07-17
311217,Spoken_eng_hindi,2021-07-17
311243,ssc,2021-07-17
311428,Spoken_eng_hindi,2021-07-17
311620,HCA_Kerala,2021-07-17
313189,spoken-english,2021-07-17
313279,BANK-INS,2021-07-17
313577,BANK-INS,2021-07-17
313762,Group_2_2A,2021-07-17
314241,Eng_Inver_Coc,2021-07-17
314640,spoken-english,2021-07-18
314640,Eng_Inver_Coc,2021-07-17
315935,Stock_mar,2021-07-17
315996,spoken-english,2021-07-17
316054,Anb_eng,2021-07-17
316386,kerala-psc,2021-07-18
316386,KPSC_Driver,2021-07-18
316386,CDP_SKSSF,2021-07-18
316386,GATE_Civil,2021-07-23
316386,Apti_ess,2021-07-18
317081,spoken-english,2021-07-18
317155,Spoken_eng_hindi,2021-07-18
317175,Spoken_eng_hindi,2021-07-18
317685,Mech_Tech,2021-07-18
318786,Eng_With_Awal,2021-07-18
319002,spoken-english,2021-07-18
319002,OP_KWA,2021-07-18
319002,GATE_Electronics,2021-07-18
319002,Digi_Mark,2021-07-18
319002,Eng_Inver_Coc,2021-07-18
319002,Apti_ess,2021-07-18
319002,ssc,2021-07-24
319272,SUPERTET,2021-07-18
319388,HCA_Kerala,2021-07-18
319388,Apti_ess,2021-07-18
319737,Eng_With_Awal,2021-07-18
320540,Spoken_eng_hindi,2021-07-18
320764,spoken-english,2021-07-18
320819,Spoken_eng_hindi,2021-07-30
321583,BANK-INS,2021-07-18
321857,spoken-english,2021-07-18
321858,Police_Exams_Special,2021-07-18
322067,Group_2_2A,2021-07-18
323211,HCA_Kerala,2021-07-26
323211,kerala-psc,2021-07-18
323211,EEE,2021-07-19
323237,Spoken_eng_hindi,2021-07-18
323650,TNPSC,2021-07-19
323757,spoken-english,2021-07-19
324221,GATE_Civil,2021-07-22
324221,Spoken_eng_hindi,2021-07-19
324841,Spoken_eng_hindi,2021-07-19
324841,STUH,2021-07-19
324841,ssc,2021-07-19
325684,DSSSB,2021-07-19
325735,spoken-english,2021-07-19
325735,Eng_Inver_Coc,2021-07-19
326446,kerala-psc,2021-07-19
326446,VIDEO-TEST,2021-07-26
326446,KPSC_Driver,2021-07-26
326446,UPGOVT,2021-07-19
326446,Video- Test 2,2021-07-26
327747,spoken-english,2021-07-19
327892,Anb_eng,2021-07-19
328366,Spoken_eng_hindi,2021-07-19
328970,K_HSA,2021-07-19
328970,ssc,2021-07-19
328985,Spoken_eng_hindi,2021-07-19
330097,Spoken_eng_hindi,2021-07-19
330097,Apti_ess,2021-07-19
330199,spoken-english,2021-07-19
330486,Spoken_eng_hindi,2021-07-19
332143,Spoken_eng_hindi,2021-07-20
332143,STUH,2021-07-22
332293,kerala-psc,2021-07-20
333016,kerala-psc,2021-07-20
333016,CDP_SKSSF,2021-07-22
333016,Eng_Inver_Coc,2021-07-20
333016,K_HSA,2021-07-20
333016,Kerala_AS,2021-07-20
333016,rrb,2021-07-29
333452,spoken-english,2021-07-20
333562,kerala-psc,2021-07-20
334311,Spoken_eng_hindi,2021-07-20
334465,spoken-english,2021-07-20
334536,Group_2_2A,2021-07-20
334536,TNPSC,2021-07-20
335013,ssc,2021-07-20
335233,BANK-INS,2021-07-20
335233,Kerala_AS,2021-07-20
336119,Stock_mar,2021-07-20
336975,Spoken_eng_hindi,2021-07-20
337722,Spoken_eng_hindi,2021-07-21
338224,BANK-INS,2021-07-21
338224,kerala-psc,2021-07-21
338224,Civil_Tech,2021-07-21
338224,ssc,2021-07-21
338353,kerala-psc,2021-07-29
338353,KTET,2021-07-21
338577,Spoken_eng_hindi,2021-07-21
339310,spoken-english,2021-07-21
339432,Spoken_eng_hindi,2021-07-21
339464,Public_Speaking,2021-07-21
339773,kerala-psc,2021-07-21
339773,OP_KWA,2021-07-26
339773,K_HSA,2021-07-21
339773,rrb,2021-07-21
340262,Group_2_2A,2021-07-21
340262,TNPSC,2021-07-21
340487,Spoken_eng_hindi,2021-07-21
340934,spoken-english,2021-07-21
341255,spoken-english,2021-07-21
341566,kerala-psc,2021-07-21
342133,kerala-psc,2021-07-21
342207,SE_Junior,2021-07-21
342761,HCA_Kerala,2021-07-21
342761,spoken-english,2021-07-21
342761,Eng_Inver_Coc,2021-07-21
343071,spoken-english,2021-07-21
343071,SE_Junior,2021-07-21
343379,CTET,2021-07-21
343543,ssc,2021-07-21
343939,spoken-english,2021-07-22
344428,BANK-INS,2021-07-22
345287,Spoken_eng_hindi,2021-07-22
346708,kerala-psc,2021-07-22
347170,BANK-INS,2021-07-22
347821,kerala-psc,2021-07-22
349523,BANK-INS,2021-07-22
349898,Spoken_eng_hindi,2021-07-23
350110,Spoken_eng_hindi,2021-07-23
351010,Spoken_eng_hindi,2021-07-23
351107,Spoken_eng_hindi,2021-07-24
351249,Police_Exams_Special,2021-07-23
351494,kerala-psc,2021-07-23
351494,Apti_ess,2021-07-23
351597,Spoken_eng_hindi,2021-07-23
352001,Spoken_eng_hindi,2021-08-02
352699,Spoken_eng_hindi,2021-07-23
352699,STUH,2021-07-23
352769,ssc,2021-07-23
353235,HCA_Kerala,2021-07-25
353235,kerala-psc,2021-07-23
353235,KPSC_Driver,2021-07-25
353235,CDP_SKSSF,2021-07-25
353235,EEE,2021-07-25
353235,KTET,2021-07-25
353421,kerala-psc,2021-07-23
354836,Spoken_eng_hindi,2021-07-23
355940,Spoken_eng_hindi,2021-07-24
356111,kerala-psc,2021-07-24
356129,TNPSC,2021-07-24
356478,STUH,2021-07-24
356835,spoken-english,2021-07-24
357182,Spoken_eng_hindi,2021-07-24
357182,SUPERTET,2021-07-25
357669,spoken-english,2021-07-24
358906,BANK-INS,2021-07-24
359011,Spoken_eng_hindi,2021-07-24
359247,Civil_Tech,2021-08-01
359305,Spoken_eng_hindi,2021-07-24
359369,kerala-psc,2021-07-24
359369,rrb,2021-07-24
360275,Spoken_eng_hindi,2021-07-24
360548,spoken-english,2021-07-24
360548,Eng_Inver_Coc,2021-07-30
360833,ssc,2021-07-24
360912,spoken-english,2021-07-25
361003,Spoken_eng_hindi,2021-07-25
361230,spoken-english,2021-07-25
361447,spoken-english,2021-07-25
361447,Police_Exams_Special,2021-07-25
362281,kerala-psc,2021-07-25
362800,HCA_Kerala,2021-07-25
362800,Apti_ess,2021-07-25
363560,kerala-psc,2021-07-25
363560,K_HSA,2021-07-25
363560,NET,2021-07-25
363769,HCA_Kerala,2021-07-25
363942,Spoken_eng_hindi,2021-07-25
365769,kerala-psc,2021-07-25
365769,Staff_Nurse,2021-07-25
366555,Spoken_eng_hindi,2021-07-25
367020,spoken-english,2021-07-26
369036,ssc,2021-07-26
369268,Spoken_eng_hindi,2021-07-26
369358,EEE,2021-07-26
369358,rrb,2021-07-26
369431,spoken-english,2021-07-26
370158,TNPSC,2021-07-26
370221,spoken-english,2021-07-27
370221,BANK-INS,2021-07-27
370221,Group_2_2A,2021-07-26
370221,TNPSC,2021-07-27
370221,GATE_Electronics,2021-07-27
370221,Anb_eng,2021-07-27
370221,rrb,2021-07-27
370243,spoken-english,2021-07-26
370261,spoken-english,2021-07-26
370323,BANK-INS,2021-07-27
370323,JEE,2021-07-27
370323,CTET,2021-07-27
370323,BPSC,2021-07-27
370323,MPGOVT,2021-07-27
370323,cet,2021-07-27
370323,GATE_Civil,2021-07-27
370323,GATE_Electronics,2021-07-27
370323,Spoken_eng_hindi,2021-07-27
370323,GATE_Mechanical,2021-07-26
370323,GATE-Electrical,2021-07-27
370323,STUH,2021-07-27
370323,UPGOVT,2021-07-27
370323,NEET,2021-07-27
370323,rrb,2021-07-27
370323,SDQ,2021-07-27
370323,YourStory_Academy,2021-07-27
370323,DSSSB,2021-07-27
370323,Arts_Sales,2021-07-27
370323,SUPERTET,2021-07-27
370323,Apti_ess,2021-07-27
370323,ssc,2021-07-27
370482,spoken-english,2021-07-26
370482,Group_2_2A,2021-07-26
370482,TNPSC,2021-07-26
370482,Anb_eng,2021-07-26
370713,Spoken_eng_hindi,2021-07-26
371159,kerala-psc,2021-07-26
371159,Civil_Tech,2021-07-26
371159,K_HSA,2021-07-31
371174,BANK-INS,2021-07-26
371174,Spoken_eng_hindi,2021-07-26
371174,ssc,2021-07-26
371627,kerala-psc,2021-07-26
373114,Anb_eng,2021-07-28
373114,rrb,2021-07-27
373413,PET,2021-07-27
373542,Anb_eng,2021-07-27
374291,spoken-english,2021-07-27
374291,BANK-INS,2021-07-29
374291,Stock_mar,2021-07-29
374291,rrb,2021-07-27
375461,Spoken_eng_hindi,2021-07-27
375853,kerala-psc,2021-07-27
375853,KPSC_Driver,2021-07-27
375853,K_HSA,2021-08-01
375865,Apti_ess,2021-07-27
375959,spoken-english,2021-07-27
375959,SE_Junior,2021-07-27
376096,HCA_Kerala,2021-07-27
376346,Spoken_eng_hindi,2021-07-27
376430,HCA_Kerala,2021-07-27
377008,Spoken_eng_hindi,2021-07-27
377339,Spoken_eng_hindi,2021-07-27
378073,Spoken_eng_hindi,2021-07-27
378188,kerala-psc,2021-07-28
378188,CDP_SKSSF,2021-08-01
378188,Apti_ess,2021-08-01
378432,HCA_Kerala,2021-07-28
378675,Spoken_eng_hindi,2021-07-28
379329,GATE_Civil,2021-07-28
379523,kerala-psc,2021-07-28
379766,Spoken_eng_hindi,2021-07-28
379903,HCA_Kerala,2021-07-28
380498,Group_2_2A,2021-07-28
381425,Spoken_eng_hindi,2021-07-28
381478,Spoken_eng_hindi,2021-07-28
381538,spoken-english,2021-08-01
381538,Eng_Inver_Coc,2021-07-28
381811,Spoken_eng_hindi,2021-07-28
382049,K_HSA,2021-07-28
382792,Spoken_eng_hindi,2021-07-28
382931,BANK-INS,2021-07-28
382931,Spoken_eng_hindi,2021-07-28
383058,spoken-english,2021-07-30
383058,Anb_eng,2021-07-28
383858,Apti_ess,2021-07-29
384117,Anb_eng,2021-07-29
384738,Spoken_eng_hindi,2021-07-29
384876,kerala-psc,2021-07-29
384876,CDP_SKSSF,2021-07-30
385786,Spoken_eng_hindi,2021-07-29
386028,kerala-psc,2021-07-29
387209,ssc,2021-07-29
387286,Spoken_eng_hindi,2021-07-29
388551,spoken-english,2021-07-29
388551,Anb_eng,2021-07-29
388642,Spoken_eng_hindi,2021-07-29
388674,kerala-psc,2021-07-30
388674,CDP_SKSSF,2021-07-30
390115,Trade_ML,2021-07-30
390115,kerala-psc,2021-07-30
390115,CDP_SKSSF,2021-07-30
390115,Digi_Mark,2021-07-30
390115,Kerala_AS,2021-07-31
390502,Eng_Inver_Coc,2021-07-30
390708,spoken-english,2021-07-30
391477,Spoken_eng_hindi,2021-07-30
391477,STUH,2021-08-01
392313,spoken-english,2021-07-30
392955,Group_2_2A,2021-07-30
393071,kerala-psc,2021-07-31
393071,CDP_SKSSF,2021-07-31
393962,Spoken_eng_hindi,2021-07-31
394171,spoken-english,2021-07-31
394493,Spoken_eng_hindi,2021-07-31
394501,Eng_Inver_Coc,2021-07-31
394654,kerala-psc,2021-07-31
394654,CDP_SKSSF,2021-08-01
394742,Spoken_eng_hindi,2021-07-31
394825,Spoken_eng_hindi,2021-07-31
394902,spoken-english,2021-07-31
395084,BANK-INS,2021-07-31
395414,Eng_Inver_Coc,2021-07-31
395533,kerala-psc,2021-08-02
395533,KPSC_Driver,2021-07-31
395756,spoken-english,2021-07-31
395861,EEE,2021-07-31
396283,spoken-english,2021-07-31
396283,Eng_Inver_Coc,2021-07-31
396335,Spoken_eng_hindi,2021-07-31
396522,spoken-english,2021-08-01
396522,Eng_Inver_Coc,2021-08-01
396772,kerala-psc,2021-08-01
396772,CO-BANK,2021-08-01
397309,kerala-psc,2021-08-01
397309,ENTRI_GOLD,2021-08-02
398867,Anb_eng,2021-08-01
399226,Spoken_eng_hindi,2021-08-01
399256,Spoken_eng_hindi,2021-08-01
399259,HCA_Kerala,2021-08-01
399259,kerala-psc,2021-08-01
399353,Spoken_eng_hindi,2021-08-01
400889,spoken-english,2021-08-02
400920,BANK-INS,2021-08-02
401567,Kerala_AS,2021-08-02
402242,TNPSC,2021-08-02
402242,Anb_eng,2021-08-02
402287,kerala-psc,2021-08-02
402379,spoken-english,2021-08-02
402425,Spoken_eng_hindi,2021-08-02
402741,HCA_Kerala,2021-08-02
403080,kerala-psc,2021-08-02
403486,spoken-english,2021-08-02
404095,Spoken_eng_hindi,2021-08-02
404277,Spoken_eng_hindi,2021-08-02
404290,spoken-english,2021-08-02